Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/01 20:53:27	 72	0	66	99	65	100	93	-5	-3	-64	20318	470585	0x6b
03/01 20:53:27	 73	0	66	99	65	100	93	-5	-3	-64	20308	470817	0x4b
03/01 20:53:27	 74	0	66	99	65	100	93	-5	-3	-64	20317	471142	0x9b
03/01 20:53:27	 75	0	66	99	65	100	93	-5	-3	-65	20309	471554	0x31
03/01 20:53:27	 76	0	66	99	65	100	93	-5	-3	-65	20306	472022	0x04
03/01 20:53:27	 77	0	66	99	65	100	93	-5	-3	-65	20308	472555	0x1e
03/01 20:53:27	 78	0	66	99	65	100	93	-5	-3	-65	20300	473159	0x76
03/01 20:53:27	 79	0	66	99	65	100	93	-5	-3	-65	20291	473785	0xe2
03/01 20:53:27	 80	0	66	99	65	100	93	-5	-3	-65	20307	474453	0x92
03/01 20:53:27	 81	0	66	99	65	100	93	-5	-3	-65	20296	475122	0x27
03/01 20:53:27	 82	0	66	99	65	100	93	-5	-3	-65	20292	475792	0xc5
03/01 20:53:27	 83	0	66	99	65	100	93	-5	-3	-65	20297	476471	0x75
03/01 20:53:27	 84	0	66	99	65	100	93	-5	-3	-65	20290	477146	0x14
03/01 20:53:27	 85	0	66	99	65	100	93	-5	-3	-64	20294	477806	0xb1
03/01 20:53:27	 86	0	66	99	65	100	93	-5	-3	-64	20297	478474	0x54
03/01 20:53:27	 87	0	66	99	65	100	93	-5	-3	-64	20285	479129	0xda
03/01 20:53:27	 88	0	66	99	65	100	93	-5	-3	-64	20288	479723	0x32
03/01 20:53:27	 89	0	66	99	65	100	93	-5	-3	-64	20289	480381	0xc9
03/01 20:53:27	 90	0	66	99	65	100	93	-5	-3	-64	20287	480976	0x1d
03/01 20:53:27	 91	0	66	99	65	100	93	-5	-3	-64	20279	481555	0x5c
03/01 20:53:27	 92	0	66	99	65	100	93	-5	-3	-64	20285	482184	0xda
03/01 20:53:27	 93	0	66	99	65	100	93	-5	-3	-64	20282	482729	0xfb
03/01 20:53:27	 94	0	66	99	65	100	93	-5	-3	-64	20274	483276	0x19
03/01 20:53:27	 95	0	66	99	65	100	93	-5	-3	-64	20279	483849	0x5f
03/01 20:53:27	 96	0	66	99	65	100	93	-5	-3	-64	20272	484418	0x94
03/01 20:53:27	 97	0	66	99	65	100	93	-5	-3	-64	20278	484964	0xbf
03/01 20:53:27	 98	0	66	99	65	100	93	-5	-3	-64	20273	485510	0xdf
03/01 20:53:27	 99	0	66	99	65	100	93	-5	-3	-64	20273	486053	0x01
03/01 20:53:27	 100	0	66	99	65	100	93	-5	-3	-64	20273	486569	0x08
03/01 20:53:27	 101	0	66	99	65	100	93	-5	-3	-64	20266	487081	0x04
03/01 20:53:27	 102	0	66	99	65	100	93	-5	-3	-64	20270	487610	0x1c
03/01 20:53:27	 103	0	66	99	65	100	93	-5	-3	-64	20265	488128	0x20
03/01 20:53:27	 104	0	66	99	65	100	93	-5	-3	-64	20267	488663	0x3c
03/01 20:53:27	 105	0	66	99	65	100	93	-5	-3	-64	20265	489217	0x68
03/01 20:53:27	 106	0	66	99	65	100	93	-5	-3	-64	20264	489757	0x86
03/01 20:53:27	 107	0	66	99	65	100	93	-5	-3	-64	20259	490351	0xd6
03/01 20:53:27	 108	0	66	99	65	100	93	-5	-3	-64	20263	490907	0x09
03/01 20:53:27	 109	0	66	99	65	100	93	-5	-3	-64	20263	491484	0x4d
03/01 20:53:27	 110	0	66	99	65	100	93	-5	-3	-64	20264	492100	0xba
03/01 20:53:27	 111	0	66	99	65	100	93	-5	-3	-64	20265	492703	0x19
03/01 20:53:27	 112	0	66	99	65	100	93	-5	-3	-64	20248	493332	0x81
03/01 20:53:27	 113	0	66	99	65	100	93	-5	-3	-64	20256	493966	0x06
03/01 20:53:27	 114	0	66	99	65	100	93	-5	-3	-64	20246	494589	0x6e
03/01 20:53:27	 115	0	66	99	65	100	93	-5	-2	-64	20249	495215	0xe8
03/01 20:53:27	 116	0	66	99	65	100	93	-5	-2	-64	20242	495853	0x62
03/01 20:53:27	 117	0	66	99	65	100	93	-5	-2	-64	20235	496537	0x0b
03/01 20:53:27	 118	0	66	99	65	100	93	-5	-2	-64	20235	497228	0xc2
03/01 20:53:27	 119	0	66	99	65	100	93	-5	-2	-64	20225	497972	0xa4
03/01 20:53:27	 120	0	66	99	65	100	93	-5	-2	-64	20226	498725	0x9a
03/01 20:53:27	 121	0	66	99	65	100	93	-5	-2	-64	20228	499426	0x5c
03/01 20:53:27	 122	0	66	99	65	100	93	-5	-2	-64	20219	499973	0x79
03/01 20:53:27	 123	0	66	99	65	100	93	-5	-2	-64	20217	500112	0x03
03/01 20:53:27	 124	0	66	99	65	100	93	-5	-2	-64	20221	499468	0x82
03/01 20:53:27	 125	0	66	99	65	100	93	-5	-3	-64	20211	497781	0xda
03/01 20:53:27	 126	0	66	99	65	100	93	-5	-3	-64	20199	494846	0x4c
03/01 20:53:27	 127	0	66	99	65	100	93	-5	-3	-64	20196	490772	0x51
03/01 20:53:27	 128	0	66	99	65	100	93	-5	-3	-64	20174	485802	0xbe
03/01 20:53:27	 129	0	66	99	65	100	93	-5	-3	-64	20163	480644	0x7a
03/01 20:53:27	 130	0	66	99	65	100	93	-5	-3	-64	20152	476326	0x81
03/01 20:53:27	 131	0	66	99	65	100	93	-5	-3	-64	20136	473085	0xbc
03/01 20:53:27	 132	0	66	99	65	100	93	-5	-3	-64	20117	470772	0x98
03/01 20:53:27	 133	0	66	99	65	100	93	-5	-3	-64	20119	469122	0x23
03/01 20:53:27	 134	0	66	99	65	100	93	-5	-3	-64	20105	467955	0x82
03/01 20:53:27	 135	0	66	99	65	100	93	-5	-3	-64	20072	467182	0x5a
03/01 20:53:27	 136	0	66	99	65	100	93	-5	-3	-64	20069	466723	0x8c
03/01 20:53:27	 137	0	66	99	65	100	93	-5	-3	-64	20047	466492	0x8f
03/01 20:53:27	 138	0	66	99	65	100	93	-5	-3	-64	20037	466366	0x07
03/01 20:53:27	 139	0	66	99	65	100	93	-5	-3	-64	20028	466336	0xe1
03/01 20:53:27	 140	0	66	99	65	100	93	-5	-3	-64	20017	466321	0xc8
03/01 20:53:27	 141	0	66	99	65	100	93	-5	-3	-64	19996	466297	0x9c
03/01 20:53:27	 142	0	66	99	65	100	93	-5	-3	-64	19992	466227	0x53
03/01 20:53:27	 143	0	66	99	65	100	93	-5	-3	-64	19981	466125	0xe2
03/01 20:53:27	 144	0	66	99	65	100	93	-5	-3	-64	19965	466006	0x5b
03/01 20:53:27	 145	0	66	99	65	100	93	-5	-2	-64	19967	465835	0xb3
03/01 20:53:27	 146	0	66	99	65	100	93	-5	-2	-64	19964	465673	0x0f
03/01 20:53:27	 147	0	66	99	65	100	93	-5	-2	-64	19953	465534	0x79
03/01 20:53:27	 148	0	66	99	65	100	93	-5	-2	-64	19952	465426	0x0d
03/01 20:53:27	 149	0	66	99	65	100	93	-5	-2	-64	19944	465426	0x06
03/01 20:53:27	 150	0	66	99	65	100	93	-5	-2	-64	19938	465527	0x66
03/01 20:53:27	 151	8	65	99	66	100	94	-5	-2	-64	19939	465738	0x45
03/01 20:53:27	 152	0	65	99	66	100	94	-5	-2	-64	19936	466090	0x9c
03/01 20:53:27	 153	0	65	99	66	100	94	-5	-2	-64	19924	466480	0x19
03/01 20:53:27	 154	0	65	99	66	100	94	-5	-2	-64	19929	466899	0xc3
03/01 20:53:27	 155	0	65	99	66	100	94	-5	-2	-65	19920	467297	0x4a
03/01 20:53:27	 156	0	65	99	66	100	94	-5	-2	-65	19923	467604	0x82
03/01 20:53:27	 157	0	65	99	66	100	94	-5	-2	-65	19925	467846	0x78
03/01 20:53:27	 158	0	65	99	66	100	94	-5	-2	-65	19916	467950	0xd8
03/01 20:53:27	 159	0	65	99	66	100	94	-5	-2	-65	19918	467942	0xd3
03/01 20:53:27	 160	0	65	99	66	100	94	-5	-2	-65	19909	467837	0x62
03/01 20:53:27	 161	0	65	99	66	100	94	-5	-2	-65	19903	467622	0x85
03/01 20:53:27	 162	0	65	99	66	100	94	-5	-2	-65	19901	467406	0xab
03/01 20:53:27	 163	0	65	99	66	100	94	-5	-2	-65	19898	467225	0xf4
03/01 20:53:27	 164	0	65	99	66	100	94	-5	-2	-65	19893	467068	0x52
03/01 20:53:27	 165	0	65	99	66	100	94	-6	-3	-64	19888	466991	0x00
03/01 20:53:27	 166	0	65	99	66	100	94	-6	-3	-64	19887	467029	0x26
03/01 20:53:27	 167	0	65	99	66	100	94	-6	-3	-64	19879	467149	0x97
03/01 20:53:27	 168	0	65	99	66	100	94	-6	-3	-64	19877	467353	0x63
03/01 20:53:27	 169	0	65	99	66	100	94	-6	-3	-64	19870	467646	0x83
03/01 20:53:28	 170	0	65	99	66	100	94	-6	-3	-64	19866	468019	0xf7
03/01 20:53:28	 171	0	65	99	66	100	94	-6	-3	-64	19870	468448	0xaa
03/01 20:53:28	 172	0	65	99	66	100	94	-6	-3	-64	19866	468920	0x81
03/01 20:53:28	 173	0	65	99	66	100	94	-6	-3	-64	19861	469427	0x7a
03/01 20:53:28	 174	0	65	99	66	100	94	-6	-3	-64	19862	469978	0xa5
03/01 20:53:28	 175	0	65	99	66	100	94	-5	-2	-64	19853	470541	0xd5
03/01 20:53:28	 176	0	65	99	66	100	94	-5	-2	-64	19853	471120	0x1b
03/01 20:53:28	 177	0	65	99	66	100	94	-5	-2	-64	19859	471723	0x7f
03/01 20:53:28	 178	0	65	99	66	100	94	-5	-2	-64	19852	472341	0xe6
03/01 20:53:28	 179	0	65	99	66	100	94	-5	-2	-64	19850	472985	0x6b
03/01 20:53:28	 180	0	65	99	66	100	94	-5	-2	-64	19858	473617	0xef
03/01 20:53:28	 181	0	65	99	66	100	94	-5	-2	-64	19847	474240	0x56
03/01 20:53:28	 182	0	65	99	66	100	94	-5	-2	-64	19849	474864	0xcb
03/01 20:53:28	 183	0	65	99	66	100	94	-5	-2	-64	19848	475496	0x46
03/01 20:53:28	 184	0	65	99	66	100	94	-5	-2	-64	19842	476094	0x99
03/01 20:53:28	 185	0	65	99	66	100	94	-5	-3	-64	19838	476669	0xd6
03/01 20:53:28	 186	0	65	99	66	100	94	-5	-3	-64	19846	477230	0x13
03/01 20:53:28	 187	0	65	99	66	100	94	-5	-3	-64	19842	477786	0x3e
03/01 20:53:28	 188	0	65	99	66	100	94	-5	-3	-64	19845	478354	0x7c
03/01 20:53:28	 189	0	65	99	66	100	94	-5	-3	-64	19844	478882	0x8e
03/01 20:53:28	 190	0	65	99	66	100	94	-5	-3	-64	19841	479383	0x83
03/01 20:53:28	 191	0	65	99	66	100	94	-5	-3	-64	19842	479865	0x69
03/01 20:53:28	 192	0	65	99	66	100	94	-5	-3	-64	19842	480355	0x56
03/01 20:53:28	 193	0	65	99	66	100	94	-5	-3	-64	19835	480826	0x29
03/01 20:53:28	 194	0	65	99	66	100	94	-5	-3	-64	19843	481287	0x01
03/01 20:53:28	 195	0	65	99	66	100	94	-5	-3	-65	19838	481796	0xfb
03/01 20:53:28	 196	0	65	99	66	100	94	-5	-3	-65	19833	482236	0xb0
03/01 20:53:28	 197	0	65	99	66	100	94	-5	-3	-65	19834	482732	0xa4
03/01 20:53:28	 198	0	65	99	66	100	94	-5	-3	-65	19841	483267	0xc5
03/01 20:53:28	 199	0	65	99	66	100	94	-5	-3	-65	19834	483727	0x8d
03/01 20:53:28	 200	0	65	99	66	100	94	-5	-3	-65	19835	484233	0x8b
03/01 20:53:28	 201	0	65	99	66	100	94	-5	-3	-65	19842	484799	0xcb
03/01 20:53:28	 202	0	65	99	66	100	94	-5	-3	-65	19841	485384	0x17
03/01 20:53:28	 203	0	65	99	66	100	94	-5	-3	-65	19842	486008	0x8b
03/01 20:53:28	 204	0	65	99	66	100	94	-5	-3	-65	19850	486622	0xfc
03/01 20:53:28	 205	0	65	99	66	100	94	-5	-3	-64	19850	487267	0x86
03/01 20:53:28	 206	0	65	99	66	100	94	-5	-3	-64	19845	487928	0x19
03/01 20:53:28	 207	0	65	99	66	100	94	-5	-3	-64	19857	488573	0xae
03/01 20:53:28	 208	0	65	99	66	100	94	-5	-3	-64	19859	489216	0x37
03/01 20:53:28	 209	0	65	99	66	100	94	-5	-3	-64	19870	489826	0xa7
03/01 20:53:28	 210	0	65	99	66	100	94	-5	-3	-64	19886	490476	0x44
03/01 20:53:28	 211	0	65	99	66	100	94	-5	-3	-64	19893	491157	0xf8
03/01 20:53:28	 212	0	65	99	66	100	94	-5	-3	-64	19896	491769	0x62
03/01 20:53:28	 213	0	65	99	66	100	94	-5	-3	-64	19911	492391	0xe3
03/01 20:53:28	 214	0	65	99	66	100	94	-5	-3	-64	19919	493059	0x8b
03/01 20:53:28	 215	0	65	99	66	100	94	-5	-3	-64	19926	493724	0x2e
03/01 20:53:28	 216	0	65	99	66	100	94	-5	-3	-64	19951	494381	0xdc
03/01 20:53:28	 217	0	65	99	66	100	94	-5	-3	-64	19960	495089	0xac
03/01 20:53:28	 218	0	65	99	66	100	94	-5	-3	-64	19973	495841	0xae
03/01 20:53:28	 219	0	65	99	66	100	94	-5	-3	-64	19987	496595	0xb2
03/01 20:53:28	 220	0	65	99	66	100	94	-5	-3	-64	20003	497318	0x99
03/01 20:53:28	 221	0	65	99	66	100	94	-5	-3	-64	20014	497942	0x18
03/01 20:53:28	 222	0	65	99	66	100	94	-5	-3	-64	20037	498350	0xc9
03/01 20:53:28	 223	0	65	99	66	100	94	-5	-3	-64	20048	498246	0x6d
03/01 20:53:28	 224	0	65	99	66	100	94	-5	-3	-64	20065	497284	0xb9
03/01 20:53:28	 225	0	65	99	66	100	94	-5	-3	-64	20082	495238	0xc5
03/01 20:53:28	 226	0	65	99	66	100	94	-5	-3	-64	20093	492056	0x57
03/01 20:53:28	 227	0	65	99	66	100	94	-5	-3	-64	20099	487893	0x0a
03/01 20:53:28	 228	0	65	99	66	100	94	-5	-3	-64	20116	483153	0x86
03/01 20:53:28	 229	0	65	99	66	100	94	-5	-3	-64	20117	478567	0x8c
03/01 20:53:28	 230	0	65	99	66	100	94	-5	-3	-64	20121	474972	0x78
03/01 20:53:28	 231	0	65	99	66	100	94	-5	-3	-64	20134	472441	0x99
03/01 20:53:28	 232	0	65	99	66	100	94	-5	-3	-64	20137	470661	0xa2
03/01 20:53:28	 233	0	65	99	66	100	94	-5	-3	-64	20154	469504	0x2b
03/01 20:53:28	 234	0	65	99	66	100	94	-5	-3	-64	20159	468779	0x59
03/01 20:53:28	 235	0	65	99	66	100	94	-5	-2	-64	20166	468410	0xef
03/01 20:53:28	 236	0	65	99	66	100	94	-5	-2	-64	20176	468293	0x85
03/01 20:53:28	 237	0	65	99	66	100	94	-5	-2	-64	20177	468314	0x9c
03/01 20:53:28	 238	0	65	99	66	100	94	-5	-2	-64	20187	468476	0x49
03/01 20:53:28	 239	0	65	99	66	100	94	-5	-2	-64	20207	468648	0x0b
03/01 20:53:28	 240	0	65	99	66	100	94	-5	-2	-64	20216	468839	0xd5
03/01 20:53:28	 241	0	65	99	66	100	94	-5	-2	-64	20224	469081	0xd2
03/01 20:53:28	 242	0	65	99	66	100	94	-5	-2	-64	20232	469230	0x70
03/01 20:53:28	 243	0	65	99	66	100	94	-5	-2	-64	20234	469373	0x03
03/01 20:53:28	 244	0	65	99	66	100	94	-5	-2	-64	20245	469526	0xa9
03/01 20:53:28	 245	0	65	99	66	100	94	-5	-3	-64	20256	469633	0x1f
03/01 20:53:28	 246	0	65	99	66	100	94	-5	-3	-64	20265	469805	0xd6
03/01 20:53:28	 247	0	65	99	66	100	94	-5	-3	-64	20257	470026	0xad
03/01 20:53:28	 248	0	65	99	66	100	94	-5	-3	-64	20269	470282	0xbb
03/01 20:53:28	 249	0	65	99	66	100	94	-5	-3	-64	20280	470710	0x74
03/01 20:53:28	 250	8	65	99	66	100	99	-5	-3	-64	20283	471159	0x48
03/01 20:53:28	 251	0	65	99	66	100	99	-5	-3	-64	20286	471599	0xfe
03/01 20:53:28	 252	0	65	99	66	100	99	-5	-3	-64	20288	472077	0xe1
03/01 20:53:28	 253	0	65	99	66	100	99	-5	-3	-64	20282	472447	0x4f
03/01 20:53:28	 254	0	65	99	66	100	99	-5	-3	-64	20292	472680	0x44
03/01 20:53:28	 255	0	65	99	66	100	99	-5	-3	-64	20291	472823	0xd3
03/01 20:53:28	 0	0	65	99	66	100	99	-5	-3	-64	20287	472794	0xb3
03/01 20:53:28	 1	0	65	99	66	100	99	-5	-3	-64	20299	472649	0x2f
03/01 20:53:28	 2	0	65	99	66	100	99	-5	-3	-64	20298	472419	0x48
03/01 20:53:28	 3	0	65	99	66	100	99	-5	-3	-64	20302	472091	0x04
03/01 20:53:28	 4	0	65	99	66	100	99	-5	-3	-64	20309	471828	0x04
03/01 20:53:28	 5	0	65	99	66	100	99	-5	-3	-64	20302	471570	0xfb
03/01 20:53:28	 6	0	65	99	66	100	99	-5	-3	-64	20305	471374	0x3a
03/01 20:53:28	 7	0	65	99	66	100	99	-5	-3	-64	20313	471313	0x06
03/01 20:53:28	 8	0	65	99	66	100	99	-5	-3	-64	20308	471336	0x19
03/01 20:53:28	 9	0	65	99	66	100	99	-5	-3	-64	20313	471447	0x8e
03/01 20:53:28	 10	0	65	99	66	100	99	-5	-3	-64	20324	471670	0x7a
03/01 20:53:28	 11	0	65	99	66	100	99	-5	-3	-64	20322	472025	0xdd
03/01 20:53:29	 12	0	65	99	66	100	99	-5	-3	-64	20315	472448	0x80
03/01 20:53:29	 13	0	65	99	66	100	99	-5	-3	-64	20330	472932	0x76
03/01 20:53:29	 14	0	65	99	66	100	99	-5	-3	-64	20332	473475	0x9a
03/01 20:53:29	 15	0	65	99	66	100	99	-5	-3	-64	20327	474030	0xc3
03/01 20:53:29	 16	0	65	99	66	100	99	-5	-3	-64	20335	474630	0x27
03/01 20:53:29	 17	0	65	99	66	100	99	-5	-3	-64	20334	475247	0x92
03/01 20:53:29	 18	0	65	99	66	100	99	-5	-3	-64	20332	475843	0xe7
03/01 20:53:29	 19	0	65	99	66	100	99	-5	-3	-64	20336	476469	0x61
03/01 20:53:29	 20	0	65	99	66	100	99	-5	-3	-64	20334	477115	0xe8
