Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/04 21:53:19	 126	0	75	100	136	100	80	-2	-4	-64	20173	484186	0xab
03/04 21:53:19	 127	0	75	100	136	100	80	-2	-4	-64	20176	485618	0x4c
03/04 21:53:19	 128	0	75	100	136	100	80	-2	-4	-64	20173	487085	0x0b
03/04 21:53:19	 129	0	75	100	136	100	80	-2	-4	-64	20179	488527	0xba
03/04 21:53:19	 130	0	75	100	136	100	80	-2	-4	-64	20182	490015	0x94
03/04 21:53:19	 131	0	75	100	136	100	80	-2	-4	-64	20183	491439	0x2b
03/04 21:53:19	 132	0	75	100	136	100	80	-2	-4	-64	20189	492822	0x9f
03/04 21:53:19	 133	0	75	100	136	100	80	-2	-4	-64	20189	494158	0xdd
03/04 21:53:19	 134	0	75	100	136	100	80	-2	-4	-64	20196	495454	0xfa
03/04 21:53:19	 135	0	75	100	136	100	80	-2	-4	-64	20195	496727	0xf8
03/04 21:53:19	 136	0	75	100	136	100	80	-2	-4	-64	20198	497913	0xa2
03/04 21:53:19	 137	0	75	100	136	100	80	-2	-4	-64	20203	498957	0xc1
03/04 21:53:19	 138	0	75	100	136	100	80	-2	-4	-64	20203	499978	0xc3
03/04 21:53:19	 139	0	75	100	136	100	80	-2	-4	-64	20202	500969	0xa5
03/04 21:53:19	 140	0	75	100	136	100	80	-2	-4	-64	20202	501865	0x2a
03/04 21:53:19	 141	0	75	100	136	100	80	-2	-4	-64	20200	502741	0x98
03/04 21:53:19	 142	0	75	100	136	100	80	-2	-4	-64	20203	503612	0x07
03/04 21:53:19	 143	0	75	100	136	100	80	-2	-4	-64	20212	504500	0x8c
03/04 21:53:19	 144	0	75	100	136	100	80	-2	-4	-64	20208	505408	0x19
03/04 21:53:19	 145	0	75	100	136	100	80	-2	-4	-64	20212	506342	0xc7
03/04 21:53:19	 146	0	75	100	136	100	80	-2	-4	-64	20207	507358	0xbf
03/04 21:53:19	 147	0	75	100	136	100	80	-2	-4	-64	20206	508430	0xf4
03/04 21:53:19	 148	0	75	100	136	100	80	-2	-4	-64	20207	509593	0x85
03/04 21:53:19	 149	0	75	100	136	100	80	-2	-4	-64	20215	510786	0x3c
03/04 21:53:19	 150	0	75	100	136	100	80	-2	-4	-64	20212	511883	0x87
03/04 21:53:19	 151	0	75	100	136	100	80	-2	-4	-64	20198	512841	0x3c
03/04 21:53:19	 152	0	75	100	136	100	80	-2	-4	-64	20211	513271	0xf9
03/04 21:53:19	 153	0	75	100	136	100	80	-2	-4	-64	20203	512672	0x99
03/04 21:53:19	 154	0	75	100	136	100	80	-2	-4	-64	20203	510712	0xea
03/04 21:53:19	 155	0	75	100	136	100	80	-2	-4	-64	20208	506959	0x39
03/04 21:53:19	 156	0	75	100	136	100	80	-2	-4	-64	20204	501096	0x38
03/04 21:53:19	 157	0	75	100	136	100	80	-2	-4	-64	20204	493351	0xda
03/04 21:53:19	 158	0	75	100	136	100	80	-2	-3	-63	20210	484577	0x7a
03/04 21:53:19	 159	0	75	100	136	100	80	-2	-3	-63	20206	475748	0xd8
03/04 21:53:19	 160	0	75	100	136	100	80	-2	-3	-63	20204	467625	0xfc
03/04 21:53:19	 161	0	75	100	136	100	80	-2	-3	-63	20209	460776	0x26
03/04 21:53:19	 162	0	75	100	136	100	80	-2	-3	-63	20210	455415	0x21
03/04 21:53:19	 163	0	75	100	136	100	80	-2	-3	-63	20204	451559	0xfd
03/04 21:53:19	 164	0	75	100	136	100	80	-2	-3	-63	20211	449106	0x67
03/04 21:53:19	 165	0	75	100	136	100	80	-2	-3	-63	20207	447872	0x8d
03/04 21:53:19	 166	0	75	100	136	100	80	-2	-3	-63	20200	447548	0x42
03/04 21:53:19	 167	0	75	100	136	100	80	-2	-3	-63	20211	447898	0xad
03/04 21:53:19	 168	0	75	100	136	100	80	-2	-4	-64	20209	448704	0xd3
03/04 21:53:19	 169	0	75	100	136	100	80	-2	-4	-64	20202	449604	0x55
03/04 21:53:19	 170	0	75	100	136	100	80	-2	-4	-64	20216	450666	0x8e
03/04 21:53:19	 171	0	75	100	136	100	80	-2	-4	-64	20219	451793	0xfd
03/04 21:53:19	 172	0	75	100	136	100	80	-2	-4	-64	20219	452803	0xf4
03/04 21:53:19	 173	0	75	100	136	100	80	-2	-4	-64	20221	453757	0xb5
03/04 21:53:19	 174	0	75	100	136	100	80	-2	-4	-64	20216	454695	0x5f
03/04 21:53:20	 175	0	75	100	136	100	80	-2	-4	-64	20218	455663	0x2d
03/04 21:53:20	 176	0	75	100	136	100	80	-2	-4	-64	20224	456695	0x41
03/04 21:53:20	 177	0	75	100	136	100	80	-2	-4	-64	20222	457977	0x46
03/04 21:53:20	 178	0	75	100	136	100	80	-2	-4	-64	20217	459519	0x4f
03/04 21:53:20	 179	0	75	100	136	100	80	-2	-4	-64	20223	461339	0x7a
03/04 21:53:20	 180	8	74	100	136	100	76	-2	-4	-64	20214	463418	0x9c
03/04 21:53:20	 181	0	74	100	136	100	76	-2	-4	-64	20216	465602	0x27
03/04 21:53:20	 182	0	74	100	136	100	76	-2	-4	-64	20207	467689	0x4e
03/04 21:53:20	 183	0	74	100	136	100	76	-2	-4	-64	20199	469526	0x7c
03/04 21:53:20	 184	0	74	100	136	100	76	-2	-4	-64	20193	471014	0x4c
03/04 21:53:20	 185	0	74	100	136	100	76	-2	-4	-64	20191	472005	0x2e
03/04 21:53:20	 186	0	74	100	136	100	76	-2	-4	-64	20192	472568	0x65
03/04 21:53:20	 187	0	74	100	136	100	76	-2	-4	-64	20191	472718	0xfc
03/04 21:53:20	 188	0	74	100	136	100	76	-2	-4	-64	20192	472602	0x8a
03/04 21:53:20	 189	0	74	100	136	100	76	-2	-4	-64	20190	472331	0x79
03/04 21:53:20	 190	0	74	100	136	100	76	-2	-4	-64	20194	471947	0xfc
03/04 21:53:20	 191	0	74	100	136	100	76	-2	-4	-64	20194	471611	0xac
03/04 21:53:20	 192	0	74	100	136	100	76	-2	-4	-64	20194	471354	0xab
03/04 21:53:20	 193	0	74	100	136	100	76	-2	-4	-64	20204	471302	0x82
03/04 21:53:20	 194	0	74	100	136	100	76	-2	-4	-64	20208	471444	0x15
03/04 21:53:20	 195	0	74	100	136	100	76	-2	-4	-64	20209	471780	0x68
03/04 21:53:20	 196	0	74	100	136	100	76	-2	-4	-64	20206	472338	0x97
03/04 21:53:20	 197	0	74	100	136	100	76	-2	-4	-64	20205	473121	0xa9
03/04 21:53:20	 198	0	74	100	136	100	76	-2	-4	-64	20206	474113	0x8f
03/04 21:53:20	 199	0	74	100	136	100	76	-2	-4	-64	20209	475200	0xd6
03/04 21:53:20	 200	0	74	100	136	100	76	-2	-4	-64	20203	476449	0xb7
03/04 21:53:20	 201	0	74	100	136	100	76	-2	-4	-64	20203	477811	0x0f
03/04 21:53:20	 202	0	74	100	136	100	76	-2	-4	-64	20208	479177	0x70
03/04 21:53:20	 203	0	74	100	136	100	76	-2	-4	-64	20198	480642	0x26
03/04 21:53:20	 204	0	74	100	136	100	76	-2	-4	-64	20199	482172	0x28
03/04 21:53:20	 205	0	74	100	136	100	76	-2	-4	-64	20204	483647	0xf7
03/04 21:53:20	 206	0	74	100	136	100	76	-2	-4	-64	20200	485146	0xd5
03/04 21:53:20	 207	0	74	100	136	100	76	-2	-4	-64	20207	486618	0xa2
03/04 21:53:20	 208	0	74	100	136	100	76	-2	-4	-64	20203	488032	0x2b
03/04 21:53:20	 209	0	74	100	136	100	76	-2	-4	-64	20203	489418	0x9b
03/04 21:53:20	 210	0	74	100	136	100	76	-2	-4	-64	20199	490741	0xc8
03/04 21:53:20	 211	0	74	100	136	100	76	-2	-4	-64	20203	492043	0xe9
03/04 21:53:20	 212	0	74	100	136	100	76	-2	-4	-64	20203	493283	0xc6
03/04 21:53:20	 213	0	74	100	136	100	76	-2	-4	-64	20206	494489	0x85
03/04 21:53:20	 214	0	74	100	136	100	76	-2	-4	-64	20207	495679	0x32
03/04 21:53:20	 215	0	74	100	136	100	76	-2	-4	-64	20206	496764	0x73
03/04 21:53:20	 216	0	74	100	136	100	76	-2	-4	-64	20205	497798	0x81
03/04 21:53:20	 217	0	74	100	136	100	76	-2	-4	-64	20209	498788	0x68
03/04 21:53:20	 218	0	74	100	136	100	76	-1	-4	-64	20209	499690	0xf3
03/04 21:53:20	 219	0	74	100	136	100	76	-1	-4	-64	20205	500550	0x50
03/04 21:53:20	 220	0	74	100	136	100	76	-1	-4	-64	20205	501375	0x8d
03/04 21:53:20	 221	0	74	100	136	100	76	-1	-4	-64	20197	502191	0xb9
03/04 21:53:20	 222	0	74	100	136	100	76	-1	-4	-64	20186	502989	0xd0
03/04 21:53:20	 223	0	74	100	136	100	76	-1	-4	-64	20200	503842	0x38
03/04 21:53:20	 224	0	74	100	136	100	76	-1	-4	-64	20194	504716	0xa0
03/04 21:53:20	 225	0	74	100	136	100	76	-1	-4	-64	20187	505685	0x67
03/04 21:53:20	 226	0	74	100	136	100	76	-1	-4	-64	20193	506730	0x87
03/04 21:53:20	 227	0	74	100	136	100	76	-1	-4	-64	20188	507864	0xf5
03/04 21:53:20	 228	0	74	100	136	100	76	-2	-4	-64	20189	509100	0xcf
03/04 21:53:20	 229	0	74	100	136	100	76	-2	-4	-64	20197	510296	0x89
03/04 21:53:20	 230	0	74	100	136	100	76	-2	-4	-64	20195	511216	0x23
03/04 21:53:20	 231	0	74	100	136	100	76	-2	-4	-64	20192	511533	0x60
03/04 21:53:20	 232	0	74	100	136	100	76	-2	-4	-64	20205	510649	0xf6
03/04 21:53:20	 233	0	74	100	136	100	76	-2	-4	-64	20206	508197	0x5b
03/04 21:53:20	 234	0	74	100	136	100	76	-2	-4	-64	20209	503799	0x1f
03/04 21:53:20	 235	0	74	100	136	100	76	-2	-4	-64	20216	497079	0xcd
03/04 21:53:20	 236	0	74	100	136	100	76	-2	-4	-64	20219	488563	0x6c
03/04 21:53:20	 237	0	74	100	136	100	76	-2	-4	-64	20217	479258	0xee
03/04 21:53:20	 238	0	74	100	136	100	76	-2	-4	-64	20219	470101	0x08
03/04 21:53:20	 239	0	74	100	136	100	76	-2	-4	-64	20217	461897	0xdb
03/04 21:53:20	 240	0	74	100	136	100	76	-2	-4	-64	20219	455086	0x27
03/04 21:53:20	 241	0	74	100	136	100	76	-2	-4	-64	20221	449849	0xa1
03/04 21:53:20	 242	0	74	100	136	100	76	-2	-4	-64	20216	446104	0xed
03/04 21:53:20	 243	0	74	100	136	100	76	-2	-4	-64	20217	443730	0xa0
03/04 21:53:20	 244	0	74	100	136	100	76	-2	-4	-64	20221	442544	0xfe
03/04 21:53:20	 245	0	74	100	136	100	76	-2	-4	-64	20217	442253	0xd7
03/04 21:53:20	 246	0	74	100	136	100	76	-2	-4	-64	20216	442535	0xf2
03/04 21:53:20	 247	0	74	100	136	100	76	-2	-4	-64	20223	443179	0x81
03/04 21:53:20	 248	0	74	100	136	100	76	-1	-4	-64	20220	444075	0x03
03/04 21:53:20	 249	0	74	100	136	100	76	-1	-4	-64	20222	445002	0xa9
03/04 21:53:20	 250	0	74	100	136	100	76	-1	-4	-64	20228	445880	0x22
03/04 21:53:20	 251	0	74	100	136	100	76	-1	-4	-64	20221	446721	0x68
03/04 21:53:20	 252	0	74	100	136	100	76	-1	-4	-64	20217	447531	0x92
03/04 21:53:20	 253	0	74	100	136	100	76	-1	-4	-64	20222	448337	0xc1
03/04 21:53:20	 254	0	74	100	136	100	76	-1	-4	-64	20215	449127	0xd4
03/04 21:53:20	 255	0	74	100	136	100	76	-1	-4	-64	20230	450051	0x85
03/04 21:53:20	 0	0	74	100	136	100	76	-1	-4	-64	20219	451228	0x17
03/04 21:53:20	 1	0	74	100	136	100	76	-1	-4	-64	20221	452641	0xa5
03/04 21:53:20	 2	0	74	100	136	100	76	-1	-4	-64	20224	454368	0x6f
03/04 21:53:20	 3	8	73	100	137	100	79	-1	-4	-64	20221	456401	0x70
03/04 21:53:20	 4	0	73	100	137	100	79	-1	-4	-64	20218	458595	0x01
03/04 21:53:20	 5	0	73	100	137	100	79	-1	-4	-64	20218	460726	0x5e
03/04 21:53:20	 6	0	73	100	137	100	79	-1	-4	-64	20223	462729	0x3f
03/04 21:53:20	 7	0	73	100	137	100	79	-1	-4	-64	20213	464339	0x86
03/04 21:53:20	 8	0	73	100	137	100	79	-1	-4	-64	20211	465545	0x40
03/04 21:53:20	 9	0	73	100	137	100	79	-1	-4	-64	20204	466328	0x4c
03/04 21:53:20	 10	0	73	100	137	100	79	-1	-4	-64	20200	466759	0xfa
03/04 21:53:20	 11	0	73	100	137	100	79	-1	-4	-64	20196	466886	0x76
03/04 21:53:20	 12	0	73	100	137	100	79	-2	-4	-64	20196	466831	0x3f
03/04 21:53:20	 13	0	73	100	137	100	79	-2	-4	-64	20181	466698	0xac
03/04 21:53:20	 14	0	73	100	137	100	79	-2	-4	-64	20191	466606	0x5a
03/04 21:53:20	 15	0	73	100	137	100	79	-2	-4	-64	20186	466570	0x32
03/04 21:53:20	 16	0	73	100	137	100	79	-2	-4	-64	20183	466660	0x8a
03/04 21:53:21	 17	0	73	100	137	100	79	-2	-4	-64	20190	466919	0x96
03/04 21:53:21	 18	0	73	100	137	100	79	-2	-4	-64	20180	467312	0x18
03/04 21:53:21	 19	0	73	100	137	100	79	-2	-4	-64	20185	467923	0x83
03/04 21:53:21	 20	0	73	100	137	100	79	-2	-4	-64	20185	468715	0x9f
03/04 21:53:21	 21	0	73	100	137	100	79	-2	-4	-64	20173	469618	0x1f
03/04 21:53:21	 22	0	73	100	137	100	79	-2	-3	-64	20180	470691	0x5d
03/04 21:53:21	 23	0	73	100	137	100	79	-2	-3	-64	20182	471928	0x3a
03/04 21:53:21	 24	0	73	100	137	100	79	-2	-3	-64	20180	473251	0x69
03/04 21:53:21	 25	0	73	100	137	100	79	-2	-3	-64	20178	474632	0xd3
03/04 21:53:21	 26	0	73	100	137	100	79	-2	-3	-64	20178	476104	0x99
03/04 21:53:21	 27	0	73	100	137	100	79	-2	-3	-64	20173	477642	0x9d
03/04 21:53:21	 28	0	73	100	137	100	79	-2	-3	-64	20163	479135	0x6f
03/04 21:53:21	 29	0	73	100	137	100	79	-2	-3	-64	20165	480676	0x7d
03/04 21:53:21	 30	0	73	100	137	100	79	-2	-3	-64	20164	482217	0x88
03/04 21:53:21	 31	0	73	100	137	100	79	-2	-3	-64	20158	483729	0x71
03/04 21:53:21	 32	0	73	100	137	100	79	-2	-4	-64	20167	485204	0x43
03/04 21:53:21	 33	0	73	100	137	100	79	-2	-4	-64	20155	486660	0xee
03/04 21:53:21	 34	0	73	100	137	100	79	-2	-4	-64	20148	488059	0x64
03/04 21:53:21	 35	0	73	100	137	100	79	-2	-4	-64	20147	489403	0xa9
03/04 21:53:21	 36	0	73	100	137	100	79	-2	-4	-64	20152	490740	0xed
03/04 21:53:21	 37	0	73	100	137	100	79	-2	-4	-64	20142	491983	0xc4
03/04 21:53:21	 38	0	73	100	137	100	79	-2	-4	-64	20152	493199	0x94
03/04 21:53:21	 39	0	73	100	137	100	79	-2	-4	-64	20149	494381	0x35
03/04 21:53:21	 40	0	73	100	137	100	79	-2	-4	-64	20138	495579	0xdd
03/04 21:53:21	 41	0	73	100	137	100	79	-2	-4	-64	20146	496717	0x5d
03/04 21:53:21	 42	0	73	100	137	100	79	-1	-4	-64	20138	497807	0x9d
03/04 21:53:21	 43	0	73	100	137	100	79	-1	-4	-64	20136	498927	0x00
03/04 21:53:21	 44	0	73	100	137	100	79	-1	-4	-64	20139	499938	0xfb
03/04 21:53:21	 45	0	73	100	137	100	79	-1	-4	-64	20140	500860	0x9b
03/04 21:53:21	 46	0	73	100	137	100	79	-1	-4	-64	20128	501764	0x1c
03/04 21:53:21	 47	0	73	100	137	100	79	-1	-4	-64	20135	502564	0x47
03/04 21:53:21	 48	0	73	100	137	100	79	-1	-4	-64	20133	503314	0x37
03/04 21:53:21	 49	0	73	100	137	100	79	-1	-4	-64	20122	504074	0x28
03/04 21:53:21	 50	0	73	100	137	100	79	-1	-4	-64	20131	504809	0x13
03/04 21:53:21	 51	0	73	100	137	100	79	-1	-4	-64	20127	505531	0xe5
03/04 21:53:21	 52	0	73	100	137	100	79	-1	-4	-64	20123	506327	0x01
03/04 21:53:21	 53	0	73	100	137	100	79	-1	-4	-64	20118	507129	0x22
03/04 21:53:21	 54	0	73	100	137	100	79	-1	-4	-64	20118	507991	0x85
03/04 21:53:21	 55	0	73	100	137	100	79	-1	-4	-64	20116	508950	0x47
03/04 21:53:21	 56	0	73	100	137	100	79	-1	-4	-64	20123	510056	0xa5
03/04 21:53:21	 57	0	73	100	137	100	79	-1	-4	-64	20119	511231	0x3d
03/04 21:53:21	 58	0	73	100	137	100	79	-1	-4	-64	20113	512440	0xf6
03/04 21:53:21	 59	0	73	100	137	100	79	-1	-4	-64	20112	513639	0xaa
03/04 21:53:21	 60	0	73	100	137	100	79	-1	-4	-64	20121	514440	0xd8
03/04 21:53:21	 61	0	73	100	137	100	79	-1	-4	-64	20121	514254	0x1e
03/04 21:53:21	 62	0	73	100	137	100	79	-2	-4	-64	20130	512630	0xc9
03/04 21:53:21	 63	0	73	100	137	100	79	-2	-4	-64	20126	509161	0x2b
03/04 21:53:21	 64	0	73	100	137	100	79	-2	-4	-64	20126	503374	0x7b
03/04 21:53:21	 65	0	73	100	137	100	79	-2	-4	-64	20130	495281	0xc3
03/04 21:53:21	 66	0	73	100	137	100	79	-2	-4	-64	20127	485815	0xa2
03/04 21:53:21	 67	0	73	100	137	100	79	-2	-4	-64	20128	476076	0x73
03/04 21:53:21	 68	0	73	100	137	100	79	-2	-4	-64	20129	467034	0x00
03/04 21:53:21	 69	0	73	100	137	100	79	-2	-4	-64	20125	459223	0x5b
03/04 21:53:21	 70	0	73	100	137	100	79	-2	-4	-64	20128	452966	0xd5
03/04 21:53:21	 71	0	73	100	137	100	79	-2	-4	-64	20132	448284	0x7e
03/04 21:53:21	 72	0	73	100	137	100	79	-2	-4	-64	20127	445080	0xe9
03/04 21:53:21	 73	0	73	100	137	100	79	-2	-4	-64	20125	443181	0x76
03/04 21:53:21	 74	0	73	100	137	100	79	-2	-4	-64	20129	442267	0xe5
03/04 21:53:21	 75	0	73	100	137	100	79	-2	-4	-64	20127	442118	0x4f
03/04 21:53:21	 76	0	73	100	137	100	79	-2	-4	-64	20127	442436	0x8f
03/04 21:53:21	 77	0	73	100	137	100	79	-2	-4	-64	20127	443027	0xe1
03/04 21:53:21	 78	0	73	100	137	100	79	-2	-4	-64	20124	443831	0x06
03/04 21:53:21	 79	0	73	100	137	100	79	-2	-4	-64	20128	444646	0x3d
03/04 21:53:21	 80	0	73	100	137	100	79	-2	-4	-64	20124	445485	0x85
03/04 21:53:21	 81	0	73	100	137	100	79	-2	-4	-64	20118	446297	0xaf
03/04 21:53:21	 82	0	73	100	137	100	79	-2	-4	-64	20124	447066	0xba
03/04 21:53:21	 83	0	73	100	137	100	79	-2	-4	-64	20121	447846	0xc7
03/04 21:53:21	 84	0	73	100	137	100	79	-2	-4	-64	20124	448683	0x13
03/04 21:53:21	 85	0	73	100	137	100	79	-2	-4	-64	20124	449668	0xf1
03/04 21:53:21	 86	0	73	100	137	100	79	-2	-4	-64	20119	450921	0xd7
03/04 21:53:21	 87	0	73	100	137	100	79	-2	-4	-64	20121	452466	0xe9
03/04 21:53:21	 88	8	72	100	138	100	85	-2	-4	-64	20120	454292	0x20
03/04 21:53:21	 89	0	72	100	138	100	85	-2	-4	-64	20115	456382	0x46
03/04 21:53:21	 90	0	72	100	138	100	85	-2	-4	-64	20117	458547	0xc7
03/04 21:53:21	 91	0	72	100	138	100	85	-2	-4	-64	20114	460633	0xf4
03/04 21:53:21	 92	0	72	100	138	100	85	-2	-4	-64	20119	462475	0x33
03/04 21:53:21	 93	0	72	100	138	100	85	-2	-4	-64	20115	463967	0x0a
03/04 21:53:21	 94	0	72	100	138	100	85	-2	-4	-64	20117	465035	0x3d
03/04 21:53:21	 95	0	72	100	138	100	85	-2	-4	-64	20112	465724	0xed
03/04 21:53:21	 96	0	72	100	138	100	85	-2	-4	-64	20100	466097	0x58
03/04 21:53:21	 97	0	72	100	138	100	85	-2	-4	-64	20115	466236	0xf4
03/04 21:53:21	 98	0	72	100	138	100	85	-2	-4	-64	20112	466262	0x0c
03/04 21:53:21	 99	0	72	100	138	100	85	-2	-4	-64	20106	466189	0xbe
03/04 21:53:21	 100	0	72	100	138	100	85	-2	-4	-64	20114	466193	0xcb
03/04 21:53:21	 101	0	72	100	138	100	85	-2	-4	-64	20110	466283	0x22
03/04 21:53:21	 102	0	72	100	138	100	85	-2	-4	-64	20110	466489	0xf2
03/04 21:53:21	 103	0	72	100	138	100	85	-2	-4	-64	20112	466882	0x7f
03/04 21:53:21	 104	0	72	100	138	100	85	-2	-4	-64	20111	467385	0x78
03/04 21:53:21	 105	0	72	100	138	100	85	-2	-4	-64	20109	468071	0x28
03/04 21:53:21	 106	0	72	100	138	100	85	-2	-4	-64	20119	468859	0x4a
03/04 21:53:21	 107	0	72	100	138	100	85	-2	-4	-64	20119	469744	0xc3
03/04 21:53:21	 108	0	72	100	138	100	85	-2	-4	-64	20113	470821	0xf8
03/04 21:53:21	 109	0	72	100	138	100	85	-2	-4	-64	20115	471964	0x76
03/04 21:53:21	 110	0	72	100	138	100	85	-2	-4	-64	20112	473178	0x37
03/04 21:53:21	 111	0	72	100	138	100	85	-2	-4	-64	20105	474485	0x51
03/04 21:53:21	 112	0	72	100	138	100	85	-2	-4	-65	20114	475838	0xa8
03/04 21:53:21	 113	0	72	100	138	100	85	-2	-4	-65	20107	477253	0x2f
03/04 21:53:21	 114	0	72	100	138	100	85	-2	-4	-65	20104	478675	0xc0
03/04 21:53:21	 115	0	72	100	138	100	85	-2	-4	-65	20111	480113	0x6c
03/04 21:53:21	 116	0	72	100	138	100	85	-2	-4	-65	20113	481532	0xff
03/04 21:53:22	 117	0	72	100	138	100	85	-2	-4	-65	20121	482955	0x9d
03/04 21:53:22	 118	0	72	100	138	100	85	-2	-4	-65	20113	484409	0x4a
03/04 21:53:22	 119	0	72	100	138	100	85	-2	-4	-65	20110	485823	0xd3
03/04 21:53:22	 120	0	72	100	138	100	85	-2	-4	-65	20115	487209	0x49
03/04 21:53:22	 121	0	72	100	138	100	85	-2	-4	-65	20116	488566	0x9d
03/04 21:53:22	 122	0	72	100	138	100	85	-2	-4	-64	20112	489900	0xd6
03/04 21:53:22	 123	0	72	100	138	100	85	-2	-4	-64	20116	491175	0xdb
03/04 21:53:22	 124	0	72	100	138	100	85	-2	-4	-64	20119	492399	0xac
