Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/07 11:09:15	 238	0	59	98	55	99	111	-1	-1	-64	19985	595738	0x94
03/07 11:09:15	 239	0	59	98	55	99	111	-1	-1	-64	19993	593522	0xec
03/07 11:09:15	 240	0	59	98	55	99	111	-1	-1	-64	19987	591697	0xbf
03/07 11:09:15	 241	0	59	98	55	99	111	-1	-1	-64	19989	590181	0xd0
03/07 11:09:15	 242	0	59	98	55	99	111	-1	-1	-64	19994	588987	0x26
03/07 11:09:15	 243	0	59	98	55	99	111	-1	-1	-64	19985	588159	0xdf
03/07 11:09:15	 244	0	59	98	55	99	111	-1	-1	-64	19988	587575	0x99
03/07 11:09:15	 245	0	59	98	55	99	111	-1	-1	-64	19991	587188	0x18
03/07 11:09:15	 246	0	59	98	55	99	111	-1	-1	-64	19985	586963	0x31
03/07 11:09:15	 247	0	59	98	55	99	111	-1	-1	-64	19984	586808	0x96
03/07 11:09:15	 248	0	59	98	55	99	111	-1	-1	-64	19987	586715	0x3c
03/07 11:09:15	 249	0	59	98	55	99	111	-1	-1	-64	19988	586614	0xd9
03/07 11:09:15	 250	0	59	98	55	99	111	-1	-1	-64	19988	586453	0x38
03/07 11:09:15	 251	0	59	98	55	99	111	-1	-1	-64	19997	586281	0x96
03/07 11:09:15	 252	0	59	98	55	99	111	-1	-1	-64	19994	586074	0xc4
03/07 11:09:15	 253	0	59	98	55	99	111	-1	-1	-64	19993	585851	0xe4
03/07 11:09:15	 254	0	59	98	55	99	111	-1	-1	-64	19992	585653	0x1d
03/07 11:09:15	 255	0	59	98	55	99	111	-1	-1	-64	19999	585511	0x97
03/07 11:09:15	 0	0	59	98	55	99	111	-1	-1	-64	19997	585476	0x73
03/07 11:09:15	 1	0	59	98	55	99	111	-1	-1	-64	19990	585496	0x81
03/07 11:09:15	 2	0	59	98	55	99	111	-1	-1	-64	19997	585644	0x1d
03/07 11:09:15	 3	0	59	98	55	99	111	-1	-1	-64	20004	585872	0x0a
03/07 11:09:15	 4	8	58	98	57	99	109	-1	-1	-64	20000	586098	0xf1
03/07 11:09:15	 5	0	58	98	57	99	109	-1	-1	-64	19997	586349	0xe3
03/07 11:09:15	 6	0	58	98	57	99	109	-1	-1	-64	20002	586544	0xad
03/07 11:09:15	 7	0	58	98	57	99	109	-1	-1	-64	19999	586613	0xf0
03/07 11:09:15	 8	0	58	98	57	99	109	-1	-1	-64	19995	586630	0xfe
03/07 11:09:15	 9	0	58	98	57	99	109	-1	-1	-64	19994	586547	0xab
03/07 11:09:15	 10	0	58	98	57	99	109	-1	-1	-64	19992	586364	0xf2
03/07 11:09:15	 11	0	58	98	57	99	109	-1	-1	-64	19989	586203	0x4e
03/07 11:09:15	 12	0	58	98	57	99	109	-1	-1	-64	19996	585949	0x57
03/07 11:09:15	 13	0	58	98	57	99	109	-1	-1	-64	19988	585702	0x58
03/07 11:09:15	 14	0	58	98	57	99	109	-1	-1	-64	19990	585556	0xc9
03/07 11:09:15	 15	0	58	98	57	99	109	-1	-1	-64	19991	585393	0x27
03/07 11:09:15	 16	0	58	98	57	99	109	-1	-2	-64	19989	585286	0xba
03/07 11:09:15	 17	0	58	98	57	99	109	-1	-2	-64	19982	585299	0xc1
03/07 11:09:15	 18	0	58	98	57	99	109	-1	-2	-64	20001	585399	0x39
03/07 11:09:15	 19	0	58	98	57	99	109	-1	-2	-64	19986	585554	0xc7
03/07 11:09:15	 20	0	58	98	57	99	109	-1	-2	-64	19982	585807	0xc2
03/07 11:09:15	 21	0	58	98	57	99	109	-1	-2	-64	19983	586129	0x07
03/07 11:09:15	 22	0	58	98	57	99	109	-1	-2	-64	19984	586465	0x5a
03/07 11:09:15	 23	0	58	98	57	99	109	-1	-2	-64	19985	586915	0x20
03/07 11:09:15	 24	0	58	98	57	99	109	-1	-2	-64	19986	587377	0xf2
03/07 11:09:15	 25	0	58	98	57	99	109	-1	-2	-64	19982	587846	0xc6
03/07 11:09:15	 26	0	58	98	57	99	109	-1	-1	-64	19976	588373	0xd3
03/07 11:09:15	 27	0	58	98	57	99	109	-1	-1	-64	19989	588906	0xf8
03/07 11:09:15	 28	0	58	98	57	99	109	-1	-1	-64	19983	589436	0x07
03/07 11:09:15	 29	0	58	98	57	99	109	-1	-1	-64	19982	589979	0x29
03/07 11:09:15	 30	0	58	98	57	99	109	-1	-1	-64	19987	590484	0x2a
03/07 11:09:15	 31	0	58	98	57	99	109	-1	-1	-64	19982	591001	0x2d
03/07 11:09:15	 32	0	58	98	57	99	109	-1	-1	-64	19976	591510	0x27
03/07 11:09:15	 33	0	58	98	57	99	109	-1	-1	-64	19988	591960	0xf8
03/07 11:09:15	 34	0	58	98	57	99	109	-1	-1	-64	19986	592443	0xdc
03/07 11:09:15	 35	0	58	98	57	99	109	-1	-1	-64	19986	592887	0x9a
03/07 11:09:15	 36	0	58	98	57	99	109	-1	-1	-64	19988	593328	0x58
03/07 11:09:15	 37	0	58	98	57	99	109	-1	-1	-64	19983	593734	0xec
03/07 11:09:15	 38	0	58	98	57	99	109	-1	-1	-64	19985	594119	0x71
03/07 11:09:15	 39	0	58	98	57	99	109	-1	-1	-64	19986	594534	0x14
03/07 11:09:15	 40	0	58	98	57	99	109	-1	-1	-64	19987	594867	0x64
03/07 11:09:15	 41	0	58	98	57	99	109	-1	-1	-64	19987	595231	0xd3
03/07 11:09:15	 42	0	58	98	57	99	109	-1	-1	-64	19991	595586	0x3c
03/07 11:09:15	 43	0	58	98	57	99	109	-1	-1	-64	19983	595896	0x6c
03/07 11:09:15	 44	0	58	98	57	99	109	-1	-1	-64	19988	596212	0xaf
03/07 11:09:15	 45	0	58	98	57	99	109	-1	-1	-64	19993	596580	0x27
03/07 11:09:15	 46	0	58	98	57	99	109	-1	-1	-64	19986	596905	0x67
03/07 11:09:15	 47	0	58	98	57	99	109	-1	-1	-64	19987	597220	0xa5
03/07 11:09:15	 48	0	58	98	57	99	109	-1	-1	-64	19990	597565	0x04
03/07 11:09:15	 49	0	58	98	57	99	109	-1	-1	-64	19997	597942	0x86
03/07 11:09:15	 50	0	58	98	57	99	109	-1	-1	-64	19999	598263	0xcb
03/07 11:09:15	 51	0	58	98	57	99	109	-1	-1	-64	20001	598651	0x54
03/07 11:09:15	 52	0	58	98	57	99	109	-1	-1	-64	20003	599044	0xe2
03/07 11:09:15	 53	0	58	98	57	99	109	-1	-1	-64	20007	599410	0x56
03/07 11:09:15	 54	0	58	98	57	99	109	-1	-1	-64	20008	599832	0x00
03/07 11:09:15	 55	0	58	98	57	99	109	-1	-1	-64	20007	600262	0xaf
03/07 11:09:15	 56	0	58	98	57	99	109	-1	-1	-64	20008	600669	0x4a
03/07 11:09:15	 57	0	58	98	57	99	109	-1	-1	-64	20017	601094	0xff
03/07 11:09:15	 58	0	58	98	57	99	109	-1	-1	-64	20021	601499	0x9a
03/07 11:09:15	 59	0	58	98	57	99	109	-1	-1	-64	20026	601950	0x65
03/07 11:09:15	 60	0	58	98	57	99	109	-1	-1	-64	20031	602387	0x22
03/07 11:09:15	 61	0	58	98	57	99	109	-1	-1	-64	20037	602836	0xeb
03/07 11:09:15	 62	0	58	98	57	99	109	-1	-1	-64	20039	603334	0xe2
03/07 11:09:15	 63	0	58	98	57	99	109	-1	-1	-64	20042	603873	0x03
03/07 11:09:15	 64	0	58	98	57	99	109	-1	-1	-64	20051	604456	0x57
03/07 11:09:15	 65	0	58	98	57	99	109	-1	-1	-64	20056	605039	0xa6
03/07 11:09:15	 66	0	58	98	57	99	109	-1	-1	-64	20057	605653	0x10
03/07 11:09:15	 67	0	58	98	57	99	109	-1	-1	-64	20063	606255	0x74
03/07 11:09:15	 68	0	58	98	57	99	109	-1	-1	-64	20073	606775	0x89
03/07 11:09:15	 69	0	58	98	57	99	109	-1	-1	-64	20075	607106	0xd8
03/07 11:09:15	 70	0	58	98	57	99	109	-1	-1	-64	20083	607063	0xb6
03/07 11:09:15	 71	0	58	98	57	99	109	-1	-1	-64	20091	606587	0xe1
03/07 11:09:15	 72	0	58	98	57	99	109	-1	-1	-64	20084	605503	0x9b
03/07 11:09:15	 73	0	58	98	57	99	109	-1	-1	-64	20089	603666	0x6d
03/07 11:09:15	 74	0	58	98	57	99	109	-1	-1	-64	20091	601327	0x43
03/07 11:09:15	 75	0	58	98	57	99	109	-1	-1	-64	20093	598647	0xc4
03/07 11:09:15	 76	0	58	98	57	99	109	-1	-1	-64	20098	595928	0x20
03/07 11:09:15	 77	0	58	98	57	99	109	-1	-1	-64	20107	593379	0x2b
03/07 11:09:15	 78	0	58	98	57	99	109	-1	-1	-64	20105	591134	0x5d
03/07 11:09:15	 79	0	58	98	57	99	109	-1	-1	-64	20112	589180	0xba
03/07 11:09:15	 80	0	58	98	57	99	109	-1	-1	-64	20121	587565	0x6f
03/07 11:09:16	 81	0	58	98	57	99	109	-1	-1	-64	20125	586335	0xa1
03/07 11:09:16	 82	0	58	98	57	99	109	-1	-1	-64	20125	585388	0xeb
03/07 11:09:16	 83	0	58	98	57	99	109	-1	-1	-64	20138	584696	0x42
03/07 11:09:16	 84	0	58	98	57	99	109	-1	-1	-64	20144	584335	0xdf
03/07 11:09:16	 85	0	58	98	57	99	109	-1	-1	-64	20138	584120	0x02
03/07 11:09:16	 86	0	58	98	57	99	109	-1	-1	-64	20159	584015	0xaf
03/07 11:09:16	 87	0	58	98	57	99	109	-1	-1	-64	20156	584009	0xa7
03/07 11:09:16	 88	0	58	98	57	99	109	-1	-1	-64	20158	584049	0xd2
03/07 11:09:16	 89	0	58	98	57	99	109	-1	-1	-64	20173	584083	0x04
03/07 11:09:16	 90	0	58	98	57	99	109	-1	-1	-64	20172	584098	0x13
03/07 11:09:16	 91	0	58	98	57	99	109	-1	-1	-64	20174	584085	0x09
03/07 11:09:16	 92	0	58	98	57	99	109	-1	-1	-64	20187	584046	0xf0
03/07 11:09:16	 93	0	58	98	57	99	109	-1	-1	-64	20183	584064	0xff
03/07 11:09:16	 94	0	58	98	57	99	109	-1	-1	-64	20185	584129	0x43
03/07 11:09:16	 95	0	58	98	57	99	109	-1	-1	-64	20195	584207	0x9d
03/07 11:09:16	 96	0	58	98	57	99	109	-1	-1	-64	20193	584401	0x5e
03/07 11:09:16	 97	0	58	98	57	99	109	-1	-1	-64	20197	584700	0x8f
03/07 11:09:16	 98	0	58	98	57	99	109	-1	-1	-64	20199	585009	0xc9
03/07 11:09:16	 99	8	58	98	58	99	95	-1	-1	-64	20198	585310	0xf2
03/07 11:09:16	 100	0	58	98	58	99	95	-1	-1	-64	20197	585556	0xe1
03/07 11:09:16	 101	0	58	98	58	99	95	-1	-1	-64	20208	585717	0x8e
03/07 11:09:16	 102	0	58	98	58	99	95	-1	-1	-64	20205	585758	0xb6
03/07 11:09:16	 103	0	58	98	58	99	95	-1	-1	-64	20206	585711	0x88
03/07 11:09:16	 104	0	58	98	58	99	95	-1	-1	-64	20215	585536	0xe3
03/07 11:09:16	 105	0	58	98	58	99	95	-1	-1	-64	20207	585312	0xfb
03/07 11:09:16	 106	0	58	98	58	99	95	-1	-1	-65	20204	585075	0x0a
03/07 11:09:16	 107	0	58	98	58	99	95	-1	-1	-65	20209	584792	0xf4
03/07 11:09:16	 108	0	58	98	58	99	95	-1	-1	-65	20204	584529	0xe8
03/07 11:09:16	 109	0	58	98	58	99	95	-1	-1	-65	20205	584340	0x2c
03/07 11:09:16	 110	0	58	98	58	99	95	-1	-1	-65	20209	584229	0xc2
03/07 11:09:16	 111	0	58	98	58	99	95	-1	-1	-65	20212	584210	0xb3
03/07 11:09:16	 112	0	58	98	58	99	95	-1	-1	-65	20205	584253	0xd8
03/07 11:09:16	 113	0	58	98	58	99	95	-1	-1	-65	20206	584432	0x8d
03/07 11:09:16	 114	0	58	98	58	99	95	-1	-1	-65	20205	584686	0x8c
03/07 11:09:16	 115	0	58	98	58	99	95	-1	-1	-65	20202	584976	0xae
03/07 11:09:16	 116	0	58	98	58	99	95	-1	-1	-64	20211	585394	0x5c
03/07 11:09:16	 117	0	58	98	58	99	95	-1	-1	-64	20207	585827	0x0c
03/07 11:09:16	 118	0	58	98	58	99	95	-1	-1	-64	20213	586328	0x0a
03/07 11:09:16	 119	0	58	98	58	99	95	-1	-1	-64	20210	586872	0x2a
03/07 11:09:16	 120	0	58	98	58	99	95	-1	-1	-64	20212	587400	0x3f
03/07 11:09:16	 121	0	58	98	58	99	95	-1	-1	-64	20220	587977	0x8b
03/07 11:09:16	 122	0	58	98	58	99	95	-1	-1	-64	20216	588576	0xe2
03/07 11:09:16	 123	0	58	98	58	99	95	-1	-1	-64	20215	589136	0x14
03/07 11:09:16	 124	0	58	98	58	99	95	-1	-1	-64	20213	589685	0x3a
03/07 11:09:16	 125	0	58	98	58	99	95	-1	-1	-64	20223	590234	0x6d
03/07 11:09:16	 126	0	58	98	58	99	95	-1	-1	-64	20219	590778	0x8c
03/07 11:09:16	 127	0	58	98	58	99	95	-1	-1	-64	20212	591252	0x62
03/07 11:09:16	 128	0	58	98	58	99	95	-1	-1	-64	20216	591744	0x55
03/07 11:09:16	 129	0	58	98	58	99	95	-1	-1	-64	20209	592245	0x46
03/07 11:09:16	 130	0	58	98	58	99	95	-1	-1	-64	20207	592667	0xed
03/07 11:09:16	 131	0	58	98	58	99	95	-1	-1	-64	20215	593079	0x93
03/07 11:09:16	 132	0	58	98	58	99	95	-1	-1	-64	20217	593510	0x47
03/07 11:09:16	 133	0	58	98	58	99	95	-1	-1	-64	20214	593890	0xc2
03/07 11:09:16	 134	0	58	98	58	99	95	-1	-1	-64	20205	594267	0x35
03/07 11:09:16	 135	0	58	98	58	99	95	-1	-1	-64	20215	594629	0xab
03/07 11:09:16	 136	0	58	98	58	99	95	-1	-1	-65	20208	594983	0x08
03/07 11:09:16	 137	0	58	98	58	99	95	-1	-1	-65	20203	595319	0x55
03/07 11:09:16	 138	0	58	98	58	99	95	-1	-1	-65	20203	595663	0xaf
03/07 11:09:16	 139	0	58	98	58	99	95	-1	-1	-65	20208	595978	0xf2
03/07 11:09:16	 140	0	58	98	58	99	95	-1	-1	-65	20210	596320	0x4c
03/07 11:09:16	 141	0	58	98	58	99	95	-1	-1	-65	20205	596672	0xa9
03/07 11:09:16	 142	0	58	98	58	99	95	-1	-1	-65	20209	597002	0xfa
03/07 11:09:16	 143	0	58	98	58	99	95	-1	-1	-65	20206	597347	0x52
03/07 11:09:16	 144	0	58	98	58	99	95	-1	-1	-65	20205	597701	0xb5
03/07 11:09:16	 145	0	58	98	58	99	95	-1	-1	-65	20205	598086	0x39
03/07 11:09:16	 146	0	58	98	58	99	95	-1	-1	-64	20205	598491	0xd1
03/07 11:09:16	 147	0	58	98	58	99	95	-1	-1	-64	20205	598882	0x5b
03/07 11:09:16	 148	0	58	98	58	99	95	-1	-1	-64	20207	599308	0x0a
03/07 11:09:16	 149	0	58	98	58	99	95	-1	-1	-64	20200	599723	0xa4
03/07 11:09:16	 150	0	58	98	58	99	95	-1	-1	-64	20194	600190	0x74
03/07 11:09:16	 151	0	58	98	58	99	95	-1	-1	-64	20207	600609	0x27
03/07 11:09:16	 152	0	58	98	58	99	95	-1	-1	-64	20198	601051	0xda
03/07 11:09:16	 153	0	58	98	58	99	95	-1	-1	-64	20192	601511	0xa3
03/07 11:09:16	 154	0	58	98	58	99	95	-1	-1	-64	20193	601941	0x55
03/07 11:09:16	 155	0	58	98	58	99	95	-1	-1	-64	20192	602409	0x2b
03/07 11:09:16	 156	0	58	98	58	99	95	-1	-1	-64	20187	602866	0xf1
03/07 11:09:16	 157	0	58	98	58	99	95	-1	-1	-64	20185	603393	0x02
03/07 11:09:16	 158	0	58	98	58	99	95	-1	-1	-64	20187	603922	0x18
03/07 11:09:16	 159	0	58	98	58	99	95	-1	-1	-64	20174	604452	0x20
03/07 11:09:16	 160	0	58	98	58	99	95	-1	-1	-64	20182	605044	0x7b
03/07 11:09:16	 161	0	58	98	58	99	95	-1	-1	-64	20179	605639	0xce
03/07 11:09:16	 162	0	58	98	58	99	95	-1	-1	-64	20174	606224	0x16
03/07 11:09:16	 163	0	58	98	58	99	95	-1	-1	-64	20182	606750	0x2f
03/07 11:09:16	 164	0	58	98	58	99	95	-1	-1	-64	20185	607114	0xa0
03/07 11:09:16	 165	0	58	98	58	99	95	-1	-1	-64	20174	607080	0x74
03/07 11:09:16	 166	0	58	98	58	99	95	-1	-1	-65	20188	606541	0x65
03/07 11:09:16	 167	0	58	98	58	99	95	-1	-1	-65	20181	605377	0xce
03/07 11:09:16	 168	0	58	98	58	99	95	-1	-1	-65	20180	603454	0x44
03/07 11:09:16	 169	0	58	98	58	99	95	-1	-1	-65	20189	600938	0x70
03/07 11:09:16	 170	0	58	98	58	99	95	-1	-1	-65	20180	598089	0x3c
03/07 11:09:16	 171	0	58	98	58	99	95	-1	-1	-65	20180	595211	0xf4
03/07 11:09:16	 172	0	58	98	58	99	95	-1	-1	-65	20185	592519	0x6b
03/07 11:09:16	 173	0	58	98	58	99	95	-1	-1	-65	20179	590117	0xfb
03/07 11:09:16	 174	0	58	98	58	99	95	-1	-1	-65	20176	588048	0xdb
03/07 11:09:16	 175	0	58	98	58	99	95	-1	-1	-65	20183	586306	0x0e
03/07 11:09:16	 176	0	58	98	58	99	95	-1	-1	-64	20174	584910	0x8d
03/07 11:09:16	 177	0	58	98	58	99	95	-1	-1	-64	20171	583823	0x48
03/07 11:09:16	 178	0	58	98	58	99	95	-1	-1	-64	20176	583030	0x32
03/07 11:09:16	 179	0	58	98	58	99	95	-1	-1	-64	20176	582446	0xe9
03/07 11:09:16	 180	0	58	98	58	99	95	-1	-1	-64	20172	582050	0x58
03/07 11:09:17	 181	0	58	98	58	99	95	-1	-1	-64	20175	581766	0x3f
03/07 11:09:17	 182	0	58	98	58	99	95	-1	-1	-64	20171	581519	0x44
03/07 11:09:17	 183	0	58	98	58	99	95	-1	-1	-64	20168	581318	0x78
03/07 11:09:17	 184	0	58	98	58	99	95	-1	-1	-64	20176	581104	0xaa
03/07 11:09:17	 185	0	58	98	58	99	95	-1	-1	-64	20175	580882	0xcc
03/07 11:09:17	 186	0	58	98	58	99	95	-1	-1	-64	20161	580612	0xb0
03/07 11:09:17	 187	0	58	98	58	99	95	-1	-1	-64	20168	580349	0xaf
03/07 11:09:17	 188	0	58	98	58	99	95	-1	-1	-64	20167	580092	0xad
03/07 11:09:17	 189	0	58	98	58	99	95	-1	-1	-64	20167	579828	0xa5
03/07 11:09:17	 190	0	58	98	58	99	95	-1	-1	-64	20167	579670	0x08
03/07 11:09:17	 191	0	58	98	58	99	95	-1	-1	-64	20161	579583	0xab
03/07 11:09:17	 192	0	58	98	58	99	95	-1	-1	-64	20158	579617	0xcc
03/07 11:09:17	 193	0	58	98	58	99	95	-1	-1	-64	20169	579755	0x62
03/07 11:09:17	 194	0	58	98	58	99	95	-1	-1	-64	20164	579985	0x45
03/07 11:09:17	 195	8	58	98	60	99	96	-1	-1	-64	20164	580298	0x8b
03/07 11:09:17	 196	0	58	98	60	99	96	-1	-1	-64	20163	580610	0xbd
03/07 11:09:17	 197	0	58	98	60	99	96	-1	-1	-64	20157	580869	0xbc
03/07 11:09:17	 198	0	58	98	60	99	96	-1	-1	-64	20156	581077	0x8c
03/07 11:09:17	 199	0	58	98	60	99	96	-1	-1	-64	20151	581230	0x22
03/07 11:09:17	 200	0	58	98	60	99	96	-1	-1	-64	20148	581273	0x4b
03/07 11:09:17	 201	0	58	98	60	99	96	-1	-1	-64	20149	581243	0x2f
03/07 11:09:17	 202	0	58	98	60	99	96	-1	-1	-64	20148	581196	0x00
03/07 11:09:17	 203	0	58	98	60	99	96	-1	-1	-64	20145	581091	0x94
03/07 11:09:17	 204	0	58	98	60	99	96	-1	-1	-64	20150	581003	0x42
03/07 11:09:17	 205	0	58	98	60	99	96	-1	-1	-64	20147	580944	0x05
03/07 11:09:17	 206	0	58	98	60	99	96	-1	-1	-64	20141	580919	0xe7
03/07 11:09:17	 207	0	58	98	60	99	96	-1	-1	-64	20144	580948	0x08
03/07 11:09:17	 208	0	58	98	60	99	96	-1	-1	-64	20137	581043	0x61
03/07 11:09:17	 209	0	58	98	60	99	96	-1	-1	-64	20131	581243	0x25
03/07 11:09:17	 210	0	58	98	60	99	96	-1	-1	-64	20141	581481	0x1f
03/07 11:09:17	 211	0	58	98	60	99	96	-1	-1	-64	20139	581797	0x5b
03/07 11:09:17	 212	0	58	98	60	99	96	-1	-1	-64	20139	582171	0xd4
03/07 11:09:17	 213	0	58	98	60	99	96	-1	-1	-64	20142	582606	0x8c
03/07 11:09:17	 214	0	58	98	60	99	96	-1	-1	-64	20139	583080	0x66
03/07 11:09:17	 215	0	58	98	60	99	96	-1	-1	-64	20134	583557	0x41
03/07 11:09:17	 216	0	58	98	60	99	96	-1	-1	-64	20135	584111	0x6f
03/07 11:09:17	 217	0	58	98	60	99	96	-1	-1	-64	20131	584661	0x94
03/07 11:09:17	 218	0	58	98	60	99	96	-1	-1	-64	20132	585177	0x9c
03/07 11:09:17	 219	0	58	98	60	99	96	-1	-1	-64	20135	585752	0xe2
03/07 11:09:17	 220	0	58	98	60	99	96	-1	-1	-64	20136	586327	0x25
03/07 11:09:17	 221	0	58	98	60	99	96	-1	-1	-64	20125	586882	0x48
03/07 11:09:17	 222	0	58	98	60	99	96	-1	-1	-64	20133	587401	0x5a
03/07 11:09:17	 223	0	58	98	60	99	96	-1	-1	-64	20130	587954	0x83
03/07 11:09:17	 224	0	58	98	60	99	96	-1	-1	-64	20124	588496	0x9e
03/07 11:09:17	 225	0	58	98	60	99	96	-1	-1	-64	20130	588968	0x7f
03/07 11:09:17	 226	0	58	98	60	99	96	-1	-1	-64	20123	589439	0x52
03/07 11:09:17	 227	0	58	98	60	99	96	-1	-1	-64	20119	589906	0x25
03/07 11:09:17	 228	0	58	98	60	99	96	-1	-1	-64	20132	590352	0xf3
03/07 11:09:17	 229	0	58	98	60	99	96	-1	-1	-64	20128	590769	0x92
03/07 11:09:17	 230	0	58	98	60	99	96	-1	-1	-64	20128	591199	0x43
03/07 11:09:17	 231	0	58	98	60	99	96	-1	-1	-64	20135	591591	0xd4
